3D Rendering,1,0.044658,
Optical Flow,1,0.623227,
Optical Flow,2,0.871648,
Image Scaling,1,2.99272,
Image Compression,512,2.70867,
Lenet,512,0.571767,
Optical Flow,2,0.871681,
Digit Recognition,1,4.54749,
Optical Flow,1,0.624344,
Lenet,32,0.10397,
Optical Flow,1,0.623162,
Image Scaling,2,4.92534,
