Image Compression_256,0.152266,
3D Rendering_4,0.0217437,
3D Rendering_2,0.0201444,
Optical Flow_1,0.11597,
Optical Flow_2,0.179906,
Lenet_512,0.378114,
Lenet_256,0.48562,
Digit Recognition_1,4.56324,
3D Rendering_4,0.0221152,
Digit Recognition_1,4.7074,
Image Scaling_1,2.24623,
Image Compression_512,0.267733,
Optical Flow_2,0.166167,
Image Compression_64,0.125172,
Lenet_16,0.0775203,
Digit Recognition_1,4.50414,
Image Compression_128,0.0995515,
3D Rendering_2,0.0203501,
Lenet_512,0.378166,
Lenet_1024,0.749531,
Lenet_512,0.60041,
Image Scaling_2,4.11047,
3D Rendering_2,0.0210758,
Image Scaling_1,2.23781,
Lenet_1024,0.749604,
Lenet_256,0.192703,
Image Compression_1024,0.49785,
Image Compression_512,0.291439,
Optical Flow_1,0.118342,
Image Compression_512,0.266761,
Optical Flow_2,0.166092,
3D Rendering_4,0.0222942,
Optical Flow_1,0.112241,
Image Scaling_2,4.06397,
Optical Flow_2,0.166472,
Optical Flow_1,0.111873,
Digit Recognition_1,4.50405,
Image Scaling_2,4.39674,
Digit Recognition_1,4.70061,
Digit Recognition_1,4.74042,
Lenet_512,0.378985,
Image Compression_8,0.0445157,
Optical Flow_1,0.114507,
Image Compression_256,0.151179,
Image Compression_512,0.265987,
3D Rendering_2,0.0199633,
Image Scaling_1,2.05215,
Lenet_512,0.601818,
Image Scaling_1,2.2409,
3D Rendering_2,0.0205846,
3D Rendering_4,0.0219429,
Image Scaling_2,4.06317,
Image Scaling_2,4.40299,
Lenet_512,0.602264,
Digit Recognition_1,4.64513,
Image Compression_256,0.434416,
Image Scaling_2,4.3957,
Lenet_1024,1.08913,
Image Scaling_2,4.42324,
Image Scaling_2,4.06331,
Optical Flow_1,0.110965,
Image Scaling_2,4.06885,
Image Scaling_1,2.26268,
Lenet_1024,1.01147,
3D Rendering_4,0.0227513,
Image Scaling_2,4.06351,
Lenet_1024,1.09054,
Image Compression_512,0.73111,
Image Compression_256,0.425864,
Digit Recognition_1,4.64707,
Optical Flow_2,0.178098,
Image Scaling_4,8.27491,
Digit Recognition_1,4.70372,
Image Compression_128,0.242144,
Lenet_512,0.601499,
3D Rendering_2,0.0198747,
Digit Recognition_1,4.67787,
Digit Recognition_1,4.5303,
Image Scaling_2,4.39583,
Digit Recognition_1,4.71238,
3D Rendering_2,0.0197417,
3D Rendering_4,0.0219214,
Image Scaling_2,4.06361,
Optical Flow_2,0.165585,
3D Rendering_1,0.0188414,
Image Compression_1024,0.496517,
Lenet_1024,0.750417,
Lenet_512,0.378248,
3D Rendering_4,0.0223488,
Image Compression_1024,0.974543,
Digit Recognition_1,4.50491,
Image Scaling_1,2.03966,
Optical Flow_2,0.164341,
Lenet_512,0.601253,
Optical Flow_1,0.113464,
Digit Recognition_1,4.65287,
Lenet_1024,0.749589,
Image Scaling_2,4.12696,
Image Scaling_1,2.40347,
Digit Recognition_1,4.64504,
Optical Flow_2,0.166093,
Image Compression_512,0.758039,
Image Scaling_2,4.06663,
Image Compression_256,0.271801,
Digit Recognition_1,4.64658,
