Optical Flow,1,0.700255,
Optical Flow,2,0.967618,
Image Scaling,1,3.06676,
Image Compression,512,2.91611,
Digit Recognition,1,4.68634,
Lenet,512,3.71445,
Optical Flow,2,2.82355,
Optical Flow,1,1.66138,
Lenet,32,0.280637,
Optical Flow,1,0.624975,
Image Scaling,2,4.96613,
