3D Rendering,1,0.0438093,
3D Rendering,2,0.0593761,
3D Rendering,4,0.0906569,
3D Rendering,8,0.153609,
Image Compression,1,0.0414207,
Optical Flow,1,0.919711,
Optical Flow,2,0.937867,
Optical Flow,4,1.35667,
3D Rendering,1,0.319505,
3D Rendering,2,0.0898747,
3D Rendering,4,0.0907732,
3D Rendering,8,0.153574,
Image Compression,1,0.478079,
Image Compression,2,0.289022,
Image Compression,4,0.316924,
Image Compression,8,0.151948,
Image Compression,12,0.0820801,
Image Compression,16,0.103006,
Image Compression,32,0.186789,
Image Compression,64,0.352546,
Image Compression,128,0.682436,
Image Compression,256,1.34608,
Image Compression,512,2.67049,
Image Compression,1024,5.31874,
Lenet,1,0.425992,
Lenet,2,0.218889,
Lenet,4,0.216675,
Lenet,8,0.146101,
Lenet,12,0.0503883,
Lenet,16,0.0546642,
Lenet,32,0.0667174,
Lenet,64,0.134821,
Lenet,128,0.188227,
Lenet,256,0.264419,
Lenet,512,0.492877,
Lenet,1024,0.973737,
Digit Recognition,1,4.73113,
Digit Recognition,2,9.0058,
Digit Recognition,4,18.0017,
Digit Recognition,8,35.9926,
Digit Recognition,12,53.9847,
Digit Recognition,16,71.9778,
Image Scaling,1,3.03137,
Image Scaling,2,4.93654,
Image Scaling,4,8.79022,
Image Scaling,8,16.5217,
Image Scaling,12,24.3698,
Image Scaling,16,32.4909,
Image Scaling,32,64.9746,
Image Scaling,64,129.944,
Optical Flow,1,0.623558,
Optical Flow,2,0.869512,
Optical Flow,4,1.33467,
3D Rendering,1,0.0447233,
3D Rendering,2,0.0593711,
3D Rendering,4,0.090422,
3D Rendering,8,0.153493,
Image Compression,1,0.0426195,
Image Compression,2,0.0546329,
Image Compression,4,0.045058,
Image Compression,8,0.0625665,
Image Compression,12,0.0812909,
Image Compression,16,0.103191,
Image Compression,32,0.186378,
Image Compression,64,0.351426,
Image Compression,128,0.685552,
Image Compression,256,1.34646,
Image Compression,512,2.66989,
Image Compression,1024,5.31757,
Lenet,1,0.0425255,
Lenet,2,0.0550995,
Lenet,4,0.0435895,
Lenet,8,0.0681108,
Lenet,12,0.0744119,
Lenet,16,0.0536847,
Lenet,32,0.067405,
Lenet,64,0.114378,
Lenet,128,0.154036,
Lenet,256,0.294837,
Lenet,512,0.486223,
Lenet,1024,0.961519,
Digit Recognition,1,4.50775,
Digit Recognition,2,9.00565,
Digit Recognition,4,18.0017,
Digit Recognition,8,35.9943,
Digit Recognition,12,53.987,
Digit Recognition,16,71.9794,
Image Scaling,1,2.99276,
Image Scaling,2,4.92479,
Image Scaling,4,8.79043,
Image Scaling,8,16.5216,
Image Scaling,12,24.3697,
Image Scaling,16,32.4911,
Image Scaling,32,64.9741,
Image Scaling,64,129.941,
Optical Flow,1,0.623797,
Optical Flow,2,0.869661,
Optical Flow,4,1.33551,
3D Rendering,1,0.0444845,
3D Rendering,2,0.0593911,
3D Rendering,4,0.090612,
3D Rendering,8,0.153586,
Image Compression,1,0.0421881,
Image Compression,2,0.0427556,
Image Compression,4,0.0451041,
Image Compression,8,0.0617936,
Image Compression,12,0.0821813,
Image Compression,16,0.10353,
Image Compression,32,0.186362,
Image Compression,64,0.352766,
Image Compression,128,0.68337,
Image Compression,256,1.34547,
Image Compression,512,2.67118,
Image Compression,1024,5.3203,
Lenet,1,0.0422529,
Lenet,2,0.042393,
Lenet,4,0.0441381,
Lenet,8,0.0541265,
Lenet,12,0.0512583,
Lenet,16,0.0843081,
Lenet,32,0.0682383,
Lenet,64,0.0987838,
Lenet,128,0.160751,
Lenet,256,0.264777,
Lenet,512,0.521924,
Lenet,1024,0.975124,
Digit Recognition,1,4.50785,
Digit Recognition,2,9.0052,
Digit Recognition,4,18.0015,
Digit Recognition,8,35.9936,
Digit Recognition,12,53.9856,
Digit Recognition,16,71.9778,
Image Scaling,1,2.99216,
Image Scaling,2,4.92473,
Image Scaling,4,8.79044,
Image Scaling,8,16.5212,
Image Scaling,12,24.3696,
Image Scaling,16,32.4908,
Image Scaling,32,64.9754,
Image Scaling,64,129.945,
Optical Flow,1,0.623654,
Optical Flow,2,0.869349,
Optical Flow,4,1.33461,
3D Rendering,1,0.0448153,
3D Rendering,2,0.0592729,
3D Rendering,4,0.0908676,
3D Rendering,8,0.153632,
Image Compression,1,0.0418409,
Image Compression,2,0.0433518,
Image Compression,4,0.0637851,
Image Compression,8,0.0765373,
Image Compression,12,0.0826472,
Image Compression,16,0.115974,
Image Compression,32,0.187315,
Image Compression,64,0.372766,
Image Compression,128,0.68391,
Image Compression,256,1.36384,
Image Compression,512,2.67033,
Image Compression,1024,5.31914,
Lenet,1,0.0420044,
Lenet,2,0.0429188,
Lenet,4,0.0440961,
Lenet,8,0.0472758,
Lenet,12,0.0503027,
Lenet,16,0.0534924,
Lenet,32,0.069383,
Lenet,64,0.123855,
Lenet,128,0.15408,
Lenet,256,0.300809,
Lenet,512,0.485009,
Lenet,1024,0.929776,
Digit Recognition,1,4.50787,
Digit Recognition,2,9.00553,
Digit Recognition,4,18.0019,
Digit Recognition,8,35.9943,
