Image Compression_256,0.160665,
3D Rendering_4,0.0216165,
3D Rendering_2,0.0196003,
Optical Flow_1,0.125583,
Optical Flow_2,0.184309,
Lenet_512,0.404434,
Lenet_256,1.40181,
Digit Recognition_1,4.7325,
3D Rendering_4,0.206975,
Digit Recognition_1,5.09862,
Image Scaling_1,2.77191,
Image Compression_512,0.266588,
Optical Flow_2,0.173486,
Image Compression_64,0.265074,
Lenet_16,0.832572,
Digit Recognition_1,4.50608,
Image Compression_128,0.446494,
3D Rendering_2,0.0202757,
Lenet_512,0.378303,
Lenet_1024,0.749661,
Lenet_512,0.87707,
Image Scaling_2,4.06356,
3D Rendering_2,0.196249,
Image Scaling_1,2.47542,
Lenet_1024,0.74971,
Lenet_256,0.192569,
Image Compression_1024,0.704456,
Image Compression_512,0.266411,
Optical Flow_1,0.117844,
Image Compression_512,0.361903,
Optical Flow_2,0.169186,
3D Rendering_4,0.650494,
Optical Flow_1,0.427127,
Image Scaling_2,4.10925,
Optical Flow_2,0.163832,
Optical Flow_1,1.05212,
Digit Recognition_1,4.63703,
Image Scaling_2,4.67565,
Digit Recognition_1,4.69116,
Digit Recognition_1,4.65624,
Lenet_512,0.37837,
Image Compression_8,0.0430818,
Optical Flow_1,0.109615,
Image Compression_256,0.151014,
Image Compression_512,0.266288,
3D Rendering_2,0.0199201,
Image Scaling_1,2.16744,
Lenet_512,0.602369,
Image Scaling_1,2.6107,
3D Rendering_2,0.0204215,
3D Rendering_4,0.11451,
Image Scaling_2,4.06355,
Image Scaling_2,4.26083,
Lenet_512,0.417486,
Digit Recognition_1,4.50642,
Image Compression_256,0.470097,
Image Scaling_2,4.2743,
Lenet_1024,0.8283,
Image Scaling_2,4.27669,
Image Scaling_2,4.06365,
Optical Flow_1,0.122299,
Image Scaling_2,4.06327,
Image Scaling_1,2.1424,
Lenet_1024,0.749786,
3D Rendering_4,0.0222516,
Lenet_1024,0.828336,
Image Scaling_2,4.1072,
Image Compression_512,1.02559,
Image Compression_256,0.579008,
Digit Recognition_1,4.68697,
Optical Flow_2,0.458958,
Image Scaling_4,8.21519,
Digit Recognition_1,4.72619,
Image Compression_128,0.452723,
Lenet_512,0.501645,
3D Rendering_2,0.0203246,
Digit Recognition_1,4.53835,
Digit Recognition_1,4.50381,
Image Scaling_2,7.05085,
Digit Recognition_1,6.34793,
3D Rendering_2,0.0198967,
3D Rendering_4,0.0206717,
Image Scaling_2,4.06313,
Optical Flow_2,0.163646,
3D Rendering_1,0.0183087,
Image Compression_1024,0.495131,
Lenet_1024,0.749242,
Lenet_512,0.378133,
3D Rendering_4,0.176526,
Image Compression_1024,0.935431,
Digit Recognition_1,4.50557,
Image Scaling_1,2.03465,
Optical Flow_2,0.178393,
Lenet_512,0.416921,
Digit Recognition_1,4.50584,
Optical Flow_1,0.363492,
Lenet_1024,0.749664,
Image Scaling_2,4.06353,
Image Scaling_1,2.61351,
Digit Recognition_1,4.50358,
Optical Flow_2,0.164431,
Image Compression_512,0.493477,
Image Scaling_2,4.06319,
Image Compression_256,0.253436,
Digit Recognition_1,4.50604,
Lenet_1024,0.749694,
Optical Flow_2,0.611019,
Digit Recognition_1,4.50595,
Lenet_256,0.442954,
Image Scaling_2,4.26067,
Image Compression_1024,0.505153,
3D Rendering_4,0.329115,
Digit Recognition_1,4.68877,
Optical Flow_1,0.451895,
Digit Recognition_1,4.57986,
Image Scaling_1,2.03841,
Image Compression_1024,0.864423,
Optical Flow_1,0.124185,
Image Scaling_1,2.0347,
Digit Recognition_1,4.50329,
Image Compression_512,0.270151,
Lenet_128,0.0995875,
Image Compression_1024,0.687344,
Optical Flow_1,0.118983,
Image Scaling_2,4.06545,
Digit Recognition_1,2.91701,
Image Scaling_2,4.59595,
Image Scaling_2,4.26401,
Image Compression_128,1.32155,
Lenet_512,0.41744,
Digit Recognition_1,4.51205,
Image Scaling_2,4.1086,
Lenet_1024,1.23712,
