Image Compression_256,0.357943,
3D Rendering_4,0.0869582,
3D Rendering_2,0.0198226,
Optical Flow_1,0.206599,
Optical Flow_2,0.17798,
Lenet_512,0.402914,
Digit Recognition_1,4.53935,
Digit Recognition_1,7.54282,
Lenet_256,6.2354,
Image Scaling_1,6.82374,
3D Rendering_4,5.35008,
Image Compression_512,4.12911,
Optical Flow_2,2.79271,
Digit Recognition_1,5.7963,
Image Compression_64,4.36204,
Lenet_16,2.91143,
Image Compression_128,1.51709,
3D Rendering_2,0.0377518,
Lenet_512,0.378109,
Lenet_1024,0.749544,
Image Scaling_2,4.06323,
Lenet_512,2.9419,
Image Scaling_1,3.47703,
3D Rendering_2,1.9982,
Lenet_1024,1.24957,
Lenet_256,0.192199,
Image Compression_1024,0.518623,
Image Compression_512,0.270725,
Optical Flow_1,0.14858,
Image Compression_512,0.266163,
Optical Flow_2,0.178141,
Image Scaling_2,4.06278,
3D Rendering_4,2.58404,
Optical Flow_1,1.20731,
Optical Flow_2,0.342963,
Digit Recognition_1,4.50508,
Optical Flow_1,3.12858,
Image Scaling_2,5.69223,
Digit Recognition_1,8.69569,
Digit Recognition_1,11.6993,
Lenet_512,0.378279,
Image Compression_8,0.0426151,
Optical Flow_1,0.108695,
Image Compression_256,0.203539,
Image Compression_512,0.273627,
3D Rendering_2,0.0195145,
Image Scaling_1,2.03476,
Image Scaling_1,2.56938,
Lenet_512,1.4476,
3D Rendering_2,0.0244267,
Image Scaling_2,4.06293,
Image Scaling_2,6.62686,
3D Rendering_4,5.14762,
Digit Recognition_1,8.15125,
Lenet_512,7.02973,
Image Scaling_2,9.59277,
Image Scaling_2,12.1571,
Image Compression_256,10.8138,
Lenet_1024,10.0632,
Image Scaling_2,12.6264,
Image Scaling_2,4.06324,
Optical Flow_1,2.68022,
Image Scaling_1,3.21532,
Lenet_1024,2.46516,
Image Scaling_2,5.02802,
3D Rendering_4,3.55411,
Lenet_1024,2.80575,
Image Scaling_4,9.4264,
Digit Recognition_1,12.4303,
Image Compression_512,11.2078,
Image Compression_256,9.86995,
Digit Recognition_1,12.8741,
Optical Flow_2,11.5516,
Digit Recognition_1,14.5551,
Image Compression_128,13.1562,
Lenet_512,12.0345,
3D Rendering_2,10.5542,
Digit Recognition_1,13.5579,
Image Scaling_2,16.1211,
Digit Recognition_1,19.1245,
Image Scaling_2,4.06352,
3D Rendering_2,2.58867,
3D Rendering_4,1.11587,
Optical Flow_2,0.164954,
3D Rendering_1,0.0188098,
Image Compression_1024,0.495929,
Lenet_1024,0.749635,
Lenet_512,0.378219,
Digit Recognition_1,4.50388,
